booking_id,origin_city,destination_city,cargo_type,delivery_status,priority,distance_km,freight_charge_inr,cargo_weight_kg,cargo_value_inr,is_delayed,is_express,is_long_haul
BK5293153,Nagpur,Solapur,Fmcg Goods,DELIVERED,NORMAL,494,11871,7869,14692,0,0,0
BK2097552,Aurangabad,Nashik,Automobile Parts,DELIVERED,NORMAL,183,5492,7987,177936,0,0,0
BK9923151,Mumbai,Nashik,Automobile Parts,DELIVERED,NORMAL,167,4001,10911,67156,0,0,0
BK3028552,Mumbai,Kolhapur,Perishables,BOOKED,EXPRESS,373,16346,5857,47891,0,1,0
BK7332253,Mumbai,Solapur,Raw Materials,IN_TRANSIT,NORMAL,455,11493,5567,79319,0,0,0
BK4324745,Pune,Nashik,Textiles,DELAYED,EXPRESS,211,10771,3140,107612,1,1,0
BK9925554,Nashik,Pune,Textiles,DELAYED,NORMAL,211,5347,1582,143378,1,0,0
BK2699251,Mumbai,Goa,Textiles,DELAYED,EXPRESS,594,18312,8586,57781,1,1,1
BK5511513,Mumbai,Aurangabad,Perishables,DELAYED,NORMAL,335,7178,117,5823,1,0,0
BK7162999,Aurangabad,Pune,Perishables,DELIVERED,NORMAL,233,6088,1055,5231,0,0,0
BK1206953,Nashik,Pune,Electronics,CANCELLED,EXPRESS,211,10349,1047,340919,0,1,0
BK7064998,Mumbai,Nashik,Raw Materials,IN_TRANSIT,EXPRESS,167,10205,2987,65849,0,1,0
BK9478260,Goa,Nashik,Automobile Parts,IN_TRANSIT,NORMAL,280,6796,1580,214035,0,0,0
BK5433615,Mumbai,Solapur,Fmcg Goods,DELAYED,NORMAL,455,11448,1164,54987,1,0,0
BK5638978,Pune,Nagpur,Raw Materials,BOOKED,NORMAL,714,17721,7929,14965,0,0,1
BK9355184,Pune,Kolhapur,Pharmaceuticals,DELIVERED,NORMAL,228,4157,6164,115412,0,0,0
BK4259525,Mumbai,Goa,Fmcg Goods,DELAYED,EXPRESS,594,22794,9064,37631,1,1,1
BK7747813,Aurangabad,Goa,Automobile Parts,DELIVERED,NORMAL,560,10990,2389,144083,0,0,1
BK1437089,Nashik,Solapur,Perishables,DELAYED,NORMAL,704,14108,524,11761,1,0,1
BK3619907,Solapur,Pune,Raw Materials,IN_TRANSIT,NORMAL,248,4756,5472,17251,0,0,0
BK1126365,Mumbai,Goa,Electronics,DELAYED,NORMAL,594,16152,3478,81732,1,0,1
BK4808312,Nashik,Solapur,Textiles,BOOKED,NORMAL,711,19843,11429,58220,0,0,1
BK8743139,Pune,Mumbai,Textiles,IN_TRANSIT,NORMAL,148,4040,5530,59970,0,0,0
BK6007054,Pune,Goa,Pharmaceuticals,DELIVERED,EXPRESS,453,14655,6158,439105,0,1,0
BK2572793,Pune,Goa,Textiles,DELAYED,NORMAL,453,13632,657,46697,1,0,0
BK6167900,Aurangabad,Goa,Machinery,DELIVERED,NORMAL,191,3969,5965,324737,0,0,0
BK5072027,Pune,Goa,Raw Materials,IN_TRANSIT,NORMAL,453,12552,2974,36774,0,0,0
BK6207518,Pune,Nashik,Textiles,DELIVERED,NORMAL,211,5751,6199,105971,0,0,0
BK2705045,Nagpur,Goa,Automobile Parts,DELAYED,NORMAL,591,16106,7466,77003,1,0,1
BK4886080,Mumbai,Aurangabad,Chemicals,DELAYED,NORMAL,335,6607,11632,189496,1,0,0
BK4108347,Mumbai,Kolhapur,Automobile Parts,DELAYED,NORMAL,373,7833,7200,141261,1,0,0
BK7944719,Pune,Nashik,Electronics,DELAYED,NORMAL,211,3875,1348,241156,1,0,0
BK2500138,Goa,Solapur,Perishables,DELAYED,NORMAL,399,10701,6291,39759,1,0,0
BK5143798,Kolhapur,Solapur,Automobile Parts,DELIVERED,NORMAL,112,2745,5981,122460,0,0,0
BK2231653,Mumbai,Nashik,Machinery,DELIVERED,NORMAL,167,3636,5147,497768,0,0,0
BK6020464,Nashik,Nagpur,Fmcg Goods,DELIVERED,NORMAL,668,17509,4739,71848,0,0,1
BK1088827,Pune,Mumbai,Perishables,DELIVERED,NORMAL,148,3175,884,27246,0,0,0
BK9110853,Nashik,Nagpur,Pharmaceuticals,DELIVERED,NORMAL,668,19323,487,95287,0,0,1
BK3264318,Goa,Pune,Raw Materials,DELAYED,NORMAL,453,10757,7654,72387,1,0,0
BK9127685,Goa,Nashik,Machinery,DELAYED,NORMAL,553,14439,9911,102666,1,0,1
BK8733296,Mumbai,Nagpur,Chemicals,DELIVERED,NORMAL,834,24387,3551,168471,0,0,1
BK4526593,Pune,Nagpur,Automobile Parts,IN_TRANSIT,NORMAL,714,22587,1618,125883,0,0,1
BK4227195,Mumbai,Nagpur,Electronics,DELAYED,NORMAL,834,16180,9200,226249,1,0,1
BK2646685,Nashik,Goa,Fmcg Goods,DELAYED,NORMAL,750,23959,11922,38590,1,0,1
BK2111038,Pune,Goa,Machinery,DELIVERED,NORMAL,453,11757,7807,745567,0,0,0
BK3482431,Mumbai,Kolhapur,Fmcg Goods,DELAYED,NORMAL,373,9027,4344,18960,1,0,0
BK3968390,Mumbai,Kolhapur,Electronics,IN_TRANSIT,NORMAL,373,10754,4410,294151,0,0,0
BK8165661,Nashik,Aurangabad,Machinery,DELIVERED,NORMAL,183,3337,5184,456746,0,0,0
BK2656817,Pune,Nagpur,Automobile Parts,CANCELLED,NORMAL,714,18755,6787,34606,0,0,1
BK9769829,Kolhapur,Goa,Fmcg Goods,DELAYED,EXPRESS,415,14869,7461,63730,1,1,0
BK4131846,Aurangabad,Goa,Chemicals,BOOKED,NORMAL,756,15098,7482,60038,0,0,1
BK2185996,Solapur,Nagpur,Raw Materials,BOOKED,NORMAL,494,11579,4618,10434,0,0,0
BK6984418,Nashik,Aurangabad,Raw Materials,DELAYED,EXPRESS,183,10320,9510,14260,1,1,0
BK1385306,Goa,Nagpur,Textiles,DELIVERED,NORMAL,797,25306,8980,141526,0,0,1
BK9353852,Pune,Mumbai,Fmcg Goods,DELIVERED,NORMAL,148,3809,5570,41552,0,0,0
BK8631518,Pune,Kolhapur,Fmcg Goods,IN_TRANSIT,EXPRESS,228,10365,622,44085,0,1,0
BK5945595,Nagpur,Solapur,Perishables,DELAYED,NORMAL,494,14349,9833,64529,1,0,0
BK6971531,Kolhapur,Solapur,Perishables,DELAYED,EXPRESS,695,24807,8780,12777,1,1,1
BK7652147,Mumbai,Nagpur,Automobile Parts,DELIVERED,NORMAL,834,18554,5017,136328,0,0,1
BK1036029,Mumbai,Aurangabad,Perishables,CANCELLED,NORMAL,335,7976,1835,59864,0,0,0
BK5362953,Mumbai,Goa,Perishables,DELAYED,NORMAL,594,15798,10740,57632,1,0,1
BK8534839,Solapur,Goa,Machinery,IN_TRANSIT,NORMAL,559,17063,1377,219858,0,0,1
BK2213445,Kolhapur,Nagpur,Fmcg Goods,DELAYED,NORMAL,583,10703,2286,59040,1,0,1
BK3324376,Pune,Nagpur,Automobile Parts,DELAYED,NORMAL,714,22260,10392,160753,1,0,1
BK5191405,Pune,Aurangabad,Chemicals,DELAYED,EXPRESS,233,9930,3361,176242,1,1,0
BK2938696,Nagpur,Nashik,Electronics,DELIVERED,NORMAL,668,15297,11804,170946,0,0,1
BK2865450,Mumbai,Nashik,Raw Materials,DELAYED,NORMAL,167,4648,11999,60244,1,0,0
BK4429444,Mumbai,Solapur,Electronics,DELIVERED,NORMAL,455,12642,3697,116609,0,0,0
BK1411266,Pune,Mumbai,Perishables,CANCELLED,NORMAL,148,3277,2968,47405,0,0,0
BK3817046,Pune,Solapur,Textiles,DELAYED,NORMAL,248,6345,7569,67791,1,0,0
BK5516815,Goa,Kolhapur,Electronics,DELAYED,EXPRESS,582,22548,144,401477,1,1,1
BK7080002,Kolhapur,Nashik,Fmcg Goods,DELAYED,NORMAL,411,9528,2481,92216,1,0,0
BK1271821,Solapur,Goa,Raw Materials,IN_TRANSIT,NORMAL,498,10139,7215,30652,0,0,0
BK1712768,Aurangabad,Pune,Fmcg Goods,IN_TRANSIT,NORMAL,233,4697,11183,81633,0,0,0
BK9120781,Solapur,Goa,Fmcg Goods,BOOKED,EXPRESS,731,27493,3187,60159,0,1,1
BK4649896,Nagpur,Solapur,Textiles,DELIVERED,NORMAL,494,11412,431,74069,0,0,0
BK9780308,Pune,Goa,Pharmaceuticals,DELIVERED,NORMAL,453,10854,3129,86525,0,0,0
BK6963094,Nagpur,Nashik,Electronics,DELIVERED,NORMAL,668,12730,10090,79002,0,0,1
BK1325192,Goa,Aurangabad,Textiles,DELAYED,EXPRESS,795,23279,1798,142656,1,1,1
BK4920468,Mumbai,Goa,Fmcg Goods,DELAYED,EXPRESS,594,21065,3152,34461,1,1,1
BK9563288,Solapur,Pune,Textiles,DELIVERED,NORMAL,248,4693,4458,46196,0,0,0
BK7311332,Mumbai,Solapur,Raw Materials,DELAYED,NORMAL,455,8716,10644,78736,1,0,0
BK5668754,Kolhapur,Pune,Fmcg Goods,IN_TRANSIT,NORMAL,228,4978,10834,43247,0,0,0
BK8319930,Pune,Goa,Fmcg Goods,DELAYED,NORMAL,453,11910,485,81155,1,0,0
BK2523589,Mumbai,Solapur,Automobile Parts,DELAYED,NORMAL,455,11611,880,154354,1,0,0
BK8396084,Aurangabad,Kolhapur,Raw Materials,BOOKED,NORMAL,393,8557,9922,26371,0,0,0
BK1457620,Solapur,Pune,Electronics,CANCELLED,EXPRESS,248,10392,5975,479666,0,1,0
BK4491314,Solapur,Mumbai,Fmcg Goods,DELAYED,NORMAL,455,14087,4711,87716,1,0,0
BK4692769,Nashik,Pune,Raw Materials,DELAYED,NORMAL,211,6699,6849,72143,1,0,0
BK6365751,Pune,Kolhapur,Chemicals,DELAYED,NORMAL,228,5624,4060,143333,1,0,0
BK5302159,Aurangabad,Mumbai,Textiles,CANCELLED,NORMAL,335,7346,2961,15487,0,0,0
BK6957981,Pune,Mumbai,Fmcg Goods,DELIVERED,NORMAL,148,3462,5032,37604,0,0,0
BK4758304,Kolhapur,Mumbai,Perishables,IN_TRANSIT,NORMAL,373,9926,5174,48121,0,0,0
BK9344658,Nashik,Goa,Electronics,DELIVERED,NORMAL,530,16354,2552,95018,0,0,1
BK8009481,Nashik,Solapur,Perishables,DELIVERED,NORMAL,347,7159,4060,58388,0,0,0
BK3915124,Mumbai,Solapur,Electronics,BOOKED,NORMAL,455,8778,11258,419008,0,0,0
BK3792689,Mumbai,Nashik,Perishables,DELIVERED,NORMAL,167,4949,9241,49355,0,0,0
BK2569152,Nashik,Pune,Pharmaceuticals,DELIVERED,NORMAL,211,5450,1786,159224,0,0,0
BK1736479,Aurangabad,Kolhapur,Raw Materials,BOOKED,NORMAL,393,9707,7383,56818,0,0,0
BK6504216,Mumbai,Nagpur,Pharmaceuticals,DELIVERED,NORMAL,834,16433,2044,449874,0,0,1
BK2438697,Nagpur,Kolhapur,Perishables,DELAYED,NORMAL,488,13730,531,12903,1,0,0
BK2122824,Nashik,Mumbai,Perishables,IN_TRANSIT,NORMAL,167,4742,6137,28125,0,0,0
BK8377784,Aurangabad,Mumbai,Fmcg Goods,DELAYED,EXPRESS,335,15197,9123,82482,1,1,0
BK3346722,Goa,Mumbai,Textiles,DELAYED,NORMAL,594,16136,8530,149957,1,0,1
BK3802436,Nagpur,Solapur,Perishables,DELIVERED,NORMAL,494,11435,7569,41582,0,0,0
BK4874554,Pune,Solapur,Perishables,DELAYED,NORMAL,248,5481,11620,42281,1,0,0
BK4524108,Mumbai,Pune,Chemicals,BOOKED,NORMAL,148,2682,8088,60465,0,0,0
BK9286122,Nagpur,Aurangabad,Perishables,DELAYED,NORMAL,503,9259,11319,56654,1,0,1
BK5627466,Pune,Nagpur,Automobile Parts,DELAYED,EXPRESS,714,21742,10558,126674,1,1,1
BK8496295,Kolhapur,Solapur,Electronics,DELAYED,EXPRESS,353,14069,4339,227884,1,1,0
BK6398130,Mumbai,Aurangabad,Perishables,BOOKED,NORMAL,335,9525,811,24217,0,0,0
BK7777001,Pune,Mumbai,Chemicals,DELAYED,EXPRESS,148,9279,11686,70215,1,1,0
BK9846479,Mumbai,Pune,Electronics,DELAYED,EXPRESS,148,9236,4734,227949,1,1,0
BK5884771,Nashik,Aurangabad,Chemicals,BOOKED,NORMAL,183,5483,2338,156589,0,0,0
BK5600605,Mumbai,Kolhapur,Raw Materials,DELIVERED,NORMAL,373,10201,989,38924,0,0,0
BK2509760,Nagpur,Solapur,Fmcg Goods,DELIVERED,NORMAL,494,9395,2040,15724,0,0,0
BK9780480,Nagpur,Nashik,Machinery,CANCELLED,EXPRESS,668,21128,8689,515172,0,1,1
BK2656796,Mumbai,Nagpur,Machinery,DELAYED,NORMAL,834,24380,8930,617157,1,0,1
BK5844712,Pune,Aurangabad,Electronics,DELIVERED,EXPRESS,233,9415,8290,283958,0,1,0
BK2209325,Kolhapur,Goa,Perishables,DELAYED,EXPRESS,748,18955,5185,33011,1,1,1
BK9142114,Goa,Nagpur,Fmcg Goods,DELIVERED,NORMAL,171,4597,9184,87814,0,0,0
BK6985771,Mumbai,Kolhapur,Perishables,BOOKED,NORMAL,373,11906,306,77111,0,0,0
BK4489195,Solapur,Nagpur,Perishables,DELAYED,NORMAL,494,12905,6113,46499,1,0,0
BK5767835,Nashik,Goa,Chemicals,DELIVERED,EXPRESS,420,15709,1091,92589,0,1,0
BK2151433,Nashik,Kolhapur,Fmcg Goods,DELIVERED,NORMAL,530,13873,5767,62587,0,0,1
BK3586483,Aurangabad,Kolhapur,Textiles,DELIVERED,NORMAL,393,10798,5886,69140,0,0,0
BK9309213,Mumbai,Solapur,Perishables,DELIVERED,NORMAL,455,9043,8039,33766,0,0,0
BK5343284,Nashik,Solapur,Fmcg Goods,DELIVERED,NORMAL,772,21522,3209,93411,0,0,1
BK3311771,Mumbai,Pune,Automobile Parts,DELAYED,EXPRESS,148,8779,5009,240324,1,1,0
BK5294105,Nashik,Goa,Textiles,BOOKED,NORMAL,773,20457,6786,38655,0,0,1
BK5608564,Mumbai,Solapur,Raw Materials,CANCELLED,EXPRESS,455,14382,8823,32984,0,1,0
BK5373710,Mumbai,Goa,Automobile Parts,DELIVERED,NORMAL,594,12624,11272,124857,0,0,1
BK7508627,Aurangabad,Mumbai,Textiles,BOOKED,NORMAL,335,8570,7448,39469,0,0,0
BK7457438,Pune,Kolhapur,Machinery,DELAYED,NORMAL,228,6127,10219,133041,1,0,0
BK2846278,Aurangabad,Kolhapur,Textiles,DELIVERED,NORMAL,393,11874,179,23788,0,0,0
BK6170572,Nashik,Solapur,Raw Materials,DELAYED,EXPRESS,640,24173,10499,38214,1,1,1
BK6027150,Kolhapur,Pune,Automobile Parts,CANCELLED,NORMAL,228,7204,630,219810,0,0,0
BK3193025,Kolhapur,Mumbai,Textiles,DELAYED,NORMAL,373,8804,2206,137494,1,0,0
BK5019068,Aurangabad,Mumbai,Automobile Parts,DELIVERED,NORMAL,335,10501,4738,184126,0,0,0
BK5058700,Solapur,Mumbai,Textiles,IN_TRANSIT,NORMAL,455,8768,6352,28780,0,0,0
BK4062778,Pune,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,148,3746,8511,482684,0,0,0
BK1505842,Nashik,Kolhapur,Machinery,DELAYED,NORMAL,162,3346,6446,964867,1,0,0
BK7583157,Mumbai,Pune,Perishables,DELAYED,NORMAL,148,3109,9909,37998,1,0,0
BK4667392,Aurangabad,Pune,Fmcg Goods,BOOKED,NORMAL,233,7297,571,51746,0,0,0
BK7845767,Aurangabad,Nashik,Electronics,DELAYED,NORMAL,183,3472,11708,81964,1,0,0
BK2887504,Pune,Nagpur,Automobile Parts,DELAYED,NORMAL,714,21525,4740,126535,1,0,1
BK1994796,Pune,Nashik,Machinery,CANCELLED,NORMAL,211,4756,9312,111890,0,0,0
BK2217422,Mumbai,Aurangabad,Chemicals,CANCELLED,NORMAL,335,6650,7154,82619,0,0,0
BK6764598,Solapur,Pune,Textiles,DELIVERED,NORMAL,248,5061,3873,111241,0,0,0
BK6543998,Pune,Mumbai,Perishables,DELAYED,NORMAL,148,3843,5500,24168,1,0,0
BK2047490,Pune,Goa,Electronics,DELAYED,NORMAL,453,12150,7884,224609,1,0,0
BK2496121,Aurangabad,Nagpur,Fmcg Goods,DELAYED,NORMAL,503,11015,8845,94489,1,0,1
BK8779437,Aurangabad,Goa,Perishables,DELIVERED,NORMAL,210,3817,7885,29661,0,0,0
BK4866896,Pune,Kolhapur,Electronics,DELAYED,NORMAL,228,6978,184,268232,1,0,0
BK3112996,Pune,Mumbai,Automobile Parts,DELIVERED,NORMAL,148,4434,10883,45678,0,0,0
BK5072892,Solapur,Mumbai,Perishables,DELAYED,NORMAL,455,12591,4467,27115,1,0,0
BK2721374,Kolhapur,Aurangabad,Electronics,IN_TRANSIT,NORMAL,393,7652,8091,102952,0,0,0
BK9641600,Pune,Kolhapur,Pharmaceuticals,DELIVERED,EXPRESS,228,9140,4409,108945,0,1,0
BK8708513,Pune,Nashik,Electronics,DELIVERED,NORMAL,211,4261,7003,458984,0,0,0
BK2236838,Mumbai,Pune,Textiles,DELIVERED,NORMAL,148,4437,4852,104417,0,0,0
BK7449931,Nashik,Kolhapur,Automobile Parts,DELAYED,NORMAL,631,18519,331,201047,1,0,1
BK4328929,Nashik,Solapur,Perishables,DELIVERED,NORMAL,230,5888,2224,62263,0,0,0
BK7332348,Nagpur,Goa,Raw Materials,DELIVERED,NORMAL,307,8586,11216,75766,0,0,0
BK2829469,Aurangabad,Nashik,Fmcg Goods,DELAYED,NORMAL,183,3738,10794,70465,1,0,0
BK9705073,Nagpur,Pune,Electronics,DELAYED,NORMAL,714,18152,11519,203404,1,0,1
BK6342386,Mumbai,Solapur,Pharmaceuticals,DELIVERED,NORMAL,455,12335,6409,642322,0,0,0
BK3440993,Mumbai,Aurangabad,Textiles,IN_TRANSIT,NORMAL,335,10269,5294,64254,0,0,0
BK3459759,Pune,Mumbai,Raw Materials,DELIVERED,NORMAL,148,3796,7929,53139,0,0,0
BK4408808,Pune,Goa,Textiles,IN_TRANSIT,NORMAL,453,11500,9900,106825,0,0,0
BK8690187,Mumbai,Kolhapur,Automobile Parts,DELIVERED,NORMAL,373,8536,6313,45404,0,0,0
BK8741113,Goa,Mumbai,Fmcg Goods,DELIVERED,NORMAL,594,12654,5301,13621,0,0,1
BK7285467,Kolhapur,Nagpur,Perishables,DELAYED,EXPRESS,676,22267,11173,21865,1,1,1
BK1942382,Kolhapur,Nashik,Fmcg Goods,DELAYED,NORMAL,195,5962,11912,48246,1,0,0
BK3248126,Goa,Mumbai,Textiles,DELAYED,NORMAL,594,18452,1675,92007,1,0,1
BK6782603,Mumbai,Kolhapur,Electronics,DELIVERED,EXPRESS,373,16260,1568,447746,0,1,0
BK8007616,Pune,Solapur,Perishables,BOOKED,EXPRESS,248,12639,6322,7356,0,1,0
BK4367741,Aurangabad,Kolhapur,Raw Materials,DELAYED,EXPRESS,393,14142,3895,19664,1,1,0
BK3828879,Nagpur,Goa,Electronics,IN_TRANSIT,NORMAL,399,7985,3049,125145,0,0,0
BK2157122,Solapur,Nagpur,Textiles,DELIVERED,NORMAL,494,8900,1096,135938,0,0,0
BK6835434,Aurangabad,Goa,Perishables,DELAYED,NORMAL,631,11965,3359,5113,1,0,1
BK4380326,Mumbai,Nashik,Perishables,DELAYED,NORMAL,167,5209,4755,63563,1,0,0
BK9987453,Mumbai,Nashik,Automobile Parts,DELIVERED,NORMAL,167,4512,10085,69525,0,0,0
BK5865413,Kolhapur,Pune,Fmcg Goods,DELAYED,NORMAL,228,4176,5447,64394,1,0,0
BK1338663,Nashik,Goa,Fmcg Goods,DELAYED,NORMAL,691,14503,4072,19023,1,0,1
BK4548844,Pune,Mumbai,Automobile Parts,DELAYED,NORMAL,148,4463,336,145251,1,0,0
BK4765150,Mumbai,Goa,Perishables,DELAYED,NORMAL,594,17187,7018,60902,1,0,1
BK7435783,Pune,Nagpur,Raw Materials,DELAYED,NORMAL,714,13951,2737,31350,1,0,1
BK4016304,Aurangabad,Goa,Machinery,DELIVERED,NORMAL,367,7452,8465,793554,0,0,0
BK5849040,Pune,Mumbai,Fmcg Goods,DELAYED,NORMAL,148,3075,11160,35114,1,0,0
BK7079403,Nagpur,Aurangabad,Electronics,IN_TRANSIT,NORMAL,503,14393,9783,306375,0,0,1
BK2358820,Pune,Mumbai,Textiles,DELAYED,EXPRESS,148,7958,8499,149991,1,1,0
BK6683299,Mumbai,Aurangabad,Raw Materials,DELAYED,NORMAL,335,9484,11120,31795,1,0,0
BK1209517,Pune,Nagpur,Electronics,DELIVERED,NORMAL,714,15957,11371,255043,0,0,1
BK9407169,Mumbai,Goa,Pharmaceuticals,DELIVERED,NORMAL,594,16422,10142,323693,0,0,1
BK5206411,Mumbai,Aurangabad,Fmcg Goods,DELAYED,NORMAL,335,6841,9924,63225,1,0,0
BK6510401,Aurangabad,Mumbai,Automobile Parts,IN_TRANSIT,NORMAL,335,9204,564,178268,0,0,0
BK5946101,Mumbai,Goa,Automobile Parts,DELAYED,NORMAL,594,11548,5569,120918,1,0,1
BK5735465,Nashik,Pune,Pharmaceuticals,DELIVERED,NORMAL,211,3882,3410,757492,0,0,0
BK4393240,Solapur,Kolhapur,Fmcg Goods,BOOKED,NORMAL,672,21155,6439,81906,0,0,1
BK5172718,Kolhapur,Nashik,Perishables,DELAYED,NORMAL,677,12447,1398,64748,1,0,1
BK8281744,Mumbai,Solapur,Automobile Parts,DELIVERED,NORMAL,455,13394,9903,31179,0,0,0
BK6461190,Solapur,Mumbai,Perishables,DELIVERED,NORMAL,455,13715,5926,18477,0,0,0
BK3981784,Solapur,Nagpur,Textiles,DELAYED,NORMAL,494,12140,7933,126357,1,0,0
BK6067137,Nagpur,Nashik,Electronics,DELAYED,NORMAL,668,12546,7757,167409,1,0,1
BK1894660,Aurangabad,Kolhapur,Textiles,DELIVERED,NORMAL,393,7653,2579,68531,0,0,0
BK5717910,Mumbai,Nashik,Textiles,DELAYED,NORMAL,167,4982,1192,134694,1,0,0
BK3564769,Pune,Kolhapur,Textiles,IN_TRANSIT,NORMAL,228,6877,4540,53903,0,0,0
BK6492551,Nagpur,Nashik,Machinery,DELAYED,EXPRESS,668,19451,9656,422192,1,1,1
BK9249404,Pune,Goa,Perishables,DELAYED,EXPRESS,453,15573,8468,25786,1,1,0
BK5326529,Goa,Mumbai,Fmcg Goods,DELIVERED,NORMAL,594,16983,9604,80177,0,0,1
BK2093134,Aurangabad,Pune,Automobile Parts,DELAYED,NORMAL,233,4860,1671,285155,1,0,0
BK8938202,Mumbai,Nashik,Fmcg Goods,DELIVERED,NORMAL,167,4194,10569,23085,0,0,0
BK7718001,Pune,Mumbai,Machinery,BOOKED,NORMAL,148,4361,3596,293322,0,0,0
BK8274462,Aurangabad,Nagpur,Automobile Parts,DELAYED,NORMAL,503,9165,2325,285857,1,0,1
BK2997548,Goa,Nashik,Fmcg Goods,DELIVERED,NORMAL,409,12554,6526,65552,0,0,0
BK2458745,Aurangabad,Solapur,Automobile Parts,DELIVERED,NORMAL,717,13097,841,125648,0,0,1
BK3279033,Solapur,Mumbai,Fmcg Goods,BOOKED,NORMAL,455,9555,1023,92612,0,0,0
BK8441620,Mumbai,Kolhapur,Automobile Parts,DELIVERED,EXPRESS,373,12066,1400,35851,0,1,0
BK8440305,Goa,Nagpur,Perishables,DELAYED,EXPRESS,138,9078,1778,43741,1,1,0
BK3474913,Nagpur,Solapur,Automobile Parts,DELAYED,EXPRESS,494,19384,9043,152082,1,1,0
BK2772141,Nashik,Pune,Pharmaceuticals,DELIVERED,EXPRESS,211,10342,2136,429359,0,1,0
BK8423471,Goa,Nashik,Textiles,DELIVERED,NORMAL,212,5469,4036,72526,0,0,0
BK7505743,Pune,Aurangabad,Automobile Parts,BOOKED,NORMAL,233,5641,8463,164008,0,0,0
BK1350700,Mumbai,Nagpur,Raw Materials,DELIVERED,EXPRESS,834,28307,4625,47886,0,1,1
BK6922516,Pune,Nashik,Fmcg Goods,DELAYED,EXPRESS,211,11254,1254,56354,1,1,0
BK6649064,Mumbai,Nashik,Perishables,BOOKED,NORMAL,167,3921,8089,8917,0,0,0
BK5475557,Pune,Nagpur,Textiles,DELAYED,NORMAL,714,16293,6818,75534,1,0,1
BK3994090,Goa,Mumbai,Pharmaceuticals,DELIVERED,NORMAL,594,18517,5838,481103,0,0,1
BK6400784,Aurangabad,Kolhapur,Fmcg Goods,IN_TRANSIT,NORMAL,393,12066,3573,58547,0,0,0
BK6606356,Goa,Nashik,Fmcg Goods,IN_TRANSIT,NORMAL,488,10442,8314,78062,0,0,0
BK5068920,Nashik,Aurangabad,Fmcg Goods,CANCELLED,NORMAL,183,3897,993,33846,0,0,0
BK8657553,Aurangabad,Solapur,Raw Materials,DELAYED,NORMAL,602,19095,421,28231,1,0,1
BK8864949,Mumbai,Solapur,Raw Materials,DELIVERED,NORMAL,455,9436,11179,23037,0,0,0
BK1070900,Pune,Goa,Electronics,DELIVERED,NORMAL,453,10866,5589,365726,0,0,0
BK4733249,Aurangabad,Mumbai,Textiles,IN_TRANSIT,NORMAL,335,9234,7222,54037,0,0,0
BK5367210,Nashik,Aurangabad,Textiles,DELIVERED,EXPRESS,183,10217,6694,33860,0,1,0
BK6605816,Goa,Nagpur,Electronics,BOOKED,NORMAL,476,10236,10916,123323,0,0,0
BK9866020,Nagpur,Solapur,Raw Materials,BOOKED,NORMAL,494,9943,2169,14989,0,0,0
BK1807986,Nashik,Solapur,Fmcg Goods,DELIVERED,NORMAL,144,2606,11746,91460,0,0,0
BK1149830,Mumbai,Aurangabad,Automobile Parts,DELAYED,NORMAL,335,6840,6255,115257,1,0,0
BK4068155,Nagpur,Mumbai,Fmcg Goods,DELAYED,EXPRESS,834,29714,10261,25361,1,1,1
BK5643815,Pune,Aurangabad,Chemicals,DELAYED,NORMAL,233,5671,5781,81079,1,0,0
BK2946885,Nagpur,Nashik,Perishables,DELAYED,NORMAL,668,13611,4234,32753,1,0,1
BK5049762,Aurangabad,Pune,Automobile Parts,BOOKED,NORMAL,233,4789,11935,231630,0,0,0
BK5301979,Pune,Nashik,Fmcg Goods,BOOKED,NORMAL,211,6409,9433,34898,0,0,0
BK1295531,Mumbai,Kolhapur,Electronics,DELAYED,EXPRESS,373,15882,9941,409482,1,1,0
BK8587965,Nagpur,Nashik,Perishables,DELIVERED,NORMAL,668,21042,1859,44504,0,0,1
BK1773582,Nagpur,Pune,Fmcg Goods,DELIVERED,EXPRESS,714,20237,2007,77573,0,1,1
BK8519900,Mumbai,Solapur,Chemicals,DELAYED,NORMAL,455,12836,7988,80111,1,0,0
BK3841446,Aurangabad,Pune,Pharmaceuticals,DELIVERED,NORMAL,233,4811,10110,324708,0,0,0
BK7825406,Nagpur,Goa,Raw Materials,DELAYED,NORMAL,700,16742,3523,75971,1,0,1
BK6441520,Pune,Kolhapur,Fmcg Goods,IN_TRANSIT,NORMAL,228,6586,8482,71478,0,0,0
BK6083781,Solapur,Mumbai,Fmcg Goods,DELIVERED,NORMAL,455,12852,6730,10432,0,0,0
BK7617966,Goa,Pune,Perishables,DELAYED,EXPRESS,453,14449,5089,55763,1,1,0
BK2936230,Kolhapur,Solapur,Pharmaceuticals,DELIVERED,NORMAL,323,7107,1935,409570,0,0,0
BK7274995,Kolhapur,Nagpur,Automobile Parts,DELIVERED,NORMAL,582,17545,10450,100314,0,0,1
BK6887318,Kolhapur,Solapur,Fmcg Goods,DELIVERED,NORMAL,734,18694,882,47855,0,0,1
BK3692898,Mumbai,Nagpur,Fmcg Goods,DELAYED,NORMAL,834,25530,2328,17654,1,0,1
BK2500741,Kolhapur,Pune,Fmcg Goods,IN_TRANSIT,NORMAL,228,6276,9180,58974,0,0,0
BK9359974,Mumbai,Kolhapur,Raw Materials,IN_TRANSIT,NORMAL,373,11203,5609,73992,0,0,0
